model,dataset,precision,image_id,top1_prob,top2_prob,top_diff,top1_class,top2_class
vit_base_patch16_224,imagenet,fp32,15061,0.5529732704162598,0.27794042229652405,0.2750328481197357,342,341
vit_base_patch16_224,imagenet,fp32,11823,0.7193433046340942,0.08142028003931046,0.6379230245947838,269,271
vit_base_patch16_224,imagenet,fp32,18902,0.8795859813690186,0.032003678381443024,0.8475823029875755,432,683
vit_base_patch16_224,imagenet,fp32,14260,0.8512746095657349,0.009706579148769379,0.8415680304169655,325,322
vit_base_patch16_224,imagenet,fp32,31459,0.8504194617271423,0.012347467243671417,0.8380719944834709,734,407
vit_base_patch16_224,imagenet,fp32,41596,0.5639797449111938,0.3056080937385559,0.25837165117263794,978,976
vit_base_patch16_224,imagenet,fp32,39728,0.8716180324554443,0.005479225888848305,0.866138806566596,933,924
vit_base_patch16_224,imagenet,fp32,10183,0.5936813950538635,0.24155209958553314,0.3521292954683304,231,230
vit_base_patch16_224,imagenet,fp32,4899,0.6034078001976013,0.11271452903747559,0.49069327116012573,110,111
vit_base_patch16_224,imagenet,fp32,35253,0.7255520820617676,0.13211646676063538,0.5934356153011322,824,474
vit_base_patch16_224,imagenet,fp32,6693,0.8440822958946228,0.002453138353303075,0.8416291575413197,149,999
vit_base_patch16_224,imagenet,fp32,15584,0.8990111351013184,0.000760258175432682,0.8982508769258857,354,355
vit_base_patch16_224,imagenet,fp32,21763,0.19346249103546143,0.16345994174480438,0.030002549290657043,503,899
vit_base_patch16_224,imagenet,fp32,30421,0.9449220895767212,0.0033159758895635605,0.9416061136871576,710,505
vit_base_patch16_224,imagenet,fp32,14402,0.8518574237823486,0.0034323057625442743,0.8484251180198044,328,990
vit_base_patch16_224,imagenet,fp32,7830,0.36650368571281433,0.3004316985607147,0.06607198715209961,176,172
vit_base_patch16_224,imagenet,fp32,8904,0.6753283739089966,0.19329677522182465,0.48203159868717194,202,184
vit_base_patch16_224,imagenet,fp32,19731,0.8925566673278809,0.011515718884766102,0.8810409484431148,452,808
vit_base_patch16_224,imagenet,fp32,21898,0.8051016926765442,0.06019923835992813,0.7449024543166161,506,421
vit_base_patch16_224,imagenet,fp32,7214,0.6559637188911438,0.13992883265018463,0.5160348862409592,161,166
vit_base_patch16_224,imagenet,fp32,35933,0.8850149512290955,0.009748896583914757,0.8752660546451807,842,433
vit_base_patch16_224,imagenet,fp32,40607,0.9329906105995178,0.000934276613406837,0.932056333986111,953,954
vit_base_patch16_224,imagenet,fp32,5075,0.8693175911903381,0.0013993780594319105,0.8679182131309062,114,113
vit_base_patch16_224,imagenet,fp32,30500,0.8651931285858154,0.01862752065062523,0.8465656079351902,711,631
vit_base_patch16_224,imagenet,fp32,17257,0.40479061007499695,0.129330113530159,0.27546049654483795,394,582
vit_base_patch16_224,imagenet,fp32,9792,0.6710922122001648,0.08516517281532288,0.5859270393848419,221,206
vit_base_patch16_224,imagenet,fp32,25179,0.73873370885849,0.007171713747084141,0.7315619951114058,583,421
vit_base_patch16_224,imagenet,fp32,12704,0.8577285408973694,0.0075754206627607346,0.8501531202346087,291,286
vit_base_patch16_224,imagenet,fp32,14840,0.8945117592811584,0.0005733509897254407,0.893938408291433,338,87
vit_base_patch16_224,imagenet,fp32,37283,0.8590379953384399,0.004066215828061104,0.8549717795103788,874,829
vit_base_patch16_224,imagenet,fp32,35371,0.9114633202552795,0.0062997485511004925,0.905163571704179,827,567
vit_base_patch16_224,imagenet,fp32,2997,0.8791577219963074,0.0007132942555472255,0.8784444277407601,69,71
vit_base_patch16_224,imagenet,fp32,34841,0.6082895398139954,0.14322711527347565,0.4650624245405197,814,554
vit_base_patch16_224,imagenet,fp32,34358,0.8773766756057739,0.0022258658427745104,0.8751508097629994,802,450
vit_base_patch16_224,imagenet,fp32,32213,0.8742796778678894,0.005940150935202837,0.8683395269326866,752,852
vit_base_patch16_224,imagenet,fp32,7244,0.8982042670249939,0.0181540809571743,0.8800501860678196,161,162
vit_base_patch16_224,imagenet,fp32,34215,0.5638467669487,0.20145410299301147,0.3623926639556885,799,706
vit_base_patch16_224,imagenet,fp32,36508,0.8659313917160034,0.02160443551838398,0.8443269561976194,855,533
vit_base_patch16_224,imagenet,fp32,11745,0.5589165687561035,0.17183980345726013,0.3870767652988434,267,266
vit_base_patch16_224,imagenet,fp32,26051,0.8469276428222656,0.0005548367626033723,0.8463728060596623,604,426
vit_base_patch16_224,imagenet,fp32,25615,0.9010361433029175,0.0005765956593677402,0.9004595476435497,594,881
vit_base_patch16_224,imagenet,fp32,21368,0.8702552318572998,0.004441895987838507,0.8658133358694613,493,492
vit_base_patch16_224,imagenet,fp32,39773,0.8276643753051758,0.011913332156836987,0.8157510431483388,934,933
vit_base_patch16_224,imagenet,fp32,16965,0.8730288147926331,0.0011569507187232375,0.8718718640739098,387,358
vit_base_patch16_224,imagenet,fp32,22158,0.8626526594161987,0.041754819452762604,0.8208978399634361,512,473
vit_base_patch16_224,imagenet,fp32,26659,0.8759081363677979,0.0037660987582057714,0.8721420376095921,617,823
vit_base_patch16_224,imagenet,fp32,18126,0.6889860033988953,0.058175016194581985,0.6308109872043133,414,636
vit_base_patch16_224,imagenet,fp32,7883,0.8762074112892151,0.03126908093690872,0.8449383303523064,177,170
vit_base_patch16_224,imagenet,fp32,37977,0.6063509583473206,0.1939041018486023,0.41244685649871826,891,519
vit_base_patch16_224,imagenet,fp32,33266,0.8757403492927551,0.021313637495040894,0.8544267117977142,777,499
vit_base_patch16_224,imagenet,fp32,7544,0.7481775879859924,0.027934977784752846,0.7202426102012396,169,176
vit_base_patch16_224,imagenet,fp32,37632,0.5334984064102173,0.16110870242118835,0.37238970398902893,882,421
vit_base_patch16_224,imagenet,fp32,34504,0.8251621127128601,0.0012017280096188188,0.8239603847032413,805,768
vit_base_patch16_224,imagenet,fp32,9904,0.8826421499252319,0.009527072310447693,0.8731150776147842,224,205
vit_base_patch16_224,imagenet,fp32,13132,0.8555057048797607,0.004702291451394558,0.8508034134283662,300,302
vit_base_patch16_224,imagenet,fp32,27601,0.9019186496734619,0.0006478331051766872,0.9012708165682852,641,910
vit_base_patch16_224,imagenet,fp32,21116,0.679707407951355,0.15873530507087708,0.5209721028804779,486,819
vit_base_patch16_224,imagenet,fp32,25854,0.8782901167869568,0.004029473755508661,0.8742606430314481,599,410
vit_base_patch16_224,imagenet,fp32,34325,0.7751514911651611,0.05287652462720871,0.7222749665379524,801,983
vit_base_patch16_224,imagenet,fp32,30868,0.8657968640327454,0.003932252526283264,0.8618646115064621,720,855
vit_base_patch16_224,imagenet,fp32,22737,0.5823023319244385,0.07817647606134415,0.5041258558630943,527,782
vit_base_patch16_224,imagenet,fp32,39024,0.8697034120559692,0.004410074558109045,0.8652933374978602,917,611
vit_base_patch16_224,imagenet,fp32,23350,0.9255470037460327,0.022287478670477867,0.9032595250755548,542,733
vit_base_patch16_224,imagenet,fp32,7431,0.9108856320381165,0.03598072752356529,0.8749049045145512,166,958
vit_base_patch16_224,imagenet,fp32,23551,0.78584885597229,0.05521293357014656,0.7306359224021435,546,714
vit_base_patch16_224,imagenet,fp32,10427,0.9300391674041748,0.0017477726796641946,0.9282913947245106,236,234
vit_base_patch16_224,imagenet,fp32,32462,0.7788852453231812,0.08522200584411621,0.6936632394790649,758,733
vit_base_patch16_224,imagenet,fp32,28497,0.686024010181427,0.07705965638160706,0.60896435379982,663,884
vit_base_patch16_224,imagenet,fp32,8488,0.6913204193115234,0.05568913742899895,0.6356312818825245,191,189
vit_base_patch16_224,imagenet,fp32,11962,0.8147677779197693,0.019597327336668968,0.7951704505831003,273,271
vit_base_patch16_224,imagenet,fp32,26759,0.46165931224823,0.14838536083698273,0.31327395141124725,620,673
vit_base_patch16_224,imagenet,fp32,4958,0.8903000354766846,0.0007434000726789236,0.8895566354040056,111,712
vit_base_patch16_224,imagenet,fp32,38653,0.8530985713005066,0.0009053298854269087,0.8521932414150797,908,404
vit_base_patch16_224,imagenet,fp32,40599,0.8732239007949829,0.0017039879458025098,0.8715199128491804,953,944
vit_base_patch16_224,imagenet,fp32,543,0.8445343971252441,0.003810086753219366,0.8407243103720248,11,10
vit_base_patch16_224,imagenet,fp32,235,0.8944823145866394,0.006890409160405397,0.887591905426234,5,6
vit_base_patch16_224,imagenet,fp32,4737,0.8973206281661987,0.0004092713934369385,0.8969113567727618,107,5
vit_base_patch16_224,imagenet,fp32,41041,0.8005241751670837,0.028550373390316963,0.7719738017767668,963,492
vit_base_patch16_224,imagenet,fp32,25915,0.66911780834198,0.07592799514532089,0.5931898131966591,601,578
vit_base_patch16_224,imagenet,fp32,27698,0.9246054887771606,0.002497524255886674,0.922107964521274,644,862
vit_base_patch16_224,imagenet,fp32,34998,0.738362193107605,0.055396176874637604,0.6829660162329674,818,557
vit_base_patch16_224,imagenet,fp32,5167,0.8668520450592041,0.0013054237933829427,0.8655466212658212,116,69
vit_base_patch16_224,imagenet,fp32,34546,0.8230132460594177,0.002962608588859439,0.8200506374705583,806,502
vit_base_patch16_224,imagenet,fp32,29741,0.7147176265716553,0.04280965030193329,0.671907976269722,694,913
vit_base_patch16_224,imagenet,fp32,5086,0.5962942838668823,0.18832698464393616,0.40796729922294617,114,52
vit_base_patch16_224,imagenet,fp32,23006,0.8781488537788391,0.00250830315053463,0.8756405506283045,533,443
vit_base_patch16_224,imagenet,fp32,15235,0.7900384664535522,0.023547610267996788,0.7664908561855555,346,345
vit_base_patch16_224,imagenet,fp32,20401,0.8877288699150085,0.0038806397933512926,0.8838482301216573,468,436
vit_base_patch16_224,imagenet,fp32,17727,0.85076904296875,0.019914356991648674,0.8308546859771013,404,908
vit_base_patch16_224,imagenet,fp32,41598,0.774249792098999,0.06477170437574387,0.7094780877232552,978,976
vit_base_patch16_224,imagenet,fp32,7594,0.6450360417366028,0.09653838723897934,0.5484976544976234,171,172
vit_base_patch16_224,imagenet,fp32,17886,0.46037909388542175,0.3669814467430115,0.09339764714241028,408,847
vit_base_patch16_224,imagenet,fp32,23558,0.8283976316452026,0.04196011275053024,0.7864375188946724,546,650
vit_base_patch16_224,imagenet,fp32,27973,0.7022649645805359,0.1196371540427208,0.5826278105378151,650,846
vit_base_patch16_224,imagenet,fp32,17321,0.6007649302482605,0.2140323966741562,0.3867325335741043,395,394
vit_base_patch16_224,imagenet,fp32,42101,0.8492550253868103,0.004433539230376482,0.8448214861564338,989,990
vit_base_patch16_224,imagenet,fp32,632,0.8258604407310486,0.0005620993906632066,0.8252983413403854,13,420
vit_base_patch16_224,imagenet,fp32,16701,0.8890891671180725,0.00924117211252451,0.879847995005548,380,377
vit_base_patch16_224,imagenet,fp32,39571,0.7709085941314697,0.003597073256969452,0.7673115208745003,930,415
vit_base_patch16_224,imagenet,fp32,2634,0.8634055852890015,0.06620557606220245,0.797200009226799,59,55
vit_base_patch16_224,imagenet,fp32,42244,0.7499213218688965,0.10010375827550888,0.6498175635933876,992,947
vit_base_patch16_224,imagenet,fp32,2644,0.8044573068618774,0.08262819796800613,0.7218291088938713,59,55
vit_base_patch16_224,imagenet,fp32,1517,0.6369573473930359,0.1367025226354599,0.500254824757576,32,31
vit_base_patch16_224,imagenet,fp32,7477,0.6420720815658569,0.13955873250961304,0.5025133490562439,168,159
vit_base_patch16_224,imagenet,fp32,32300,0.6871358752250671,0.0923466831445694,0.5947891920804977,754,482
vit_base_patch16_224,imagenet,fp32,19960,0.9090576171875,0.002225309843197465,0.9068323073443025,457,584
vit_base_patch16_224,imagenet,fp32,1822,0.4702608585357666,0.3878629207611084,0.0823979377746582,40,46
vit_base_patch16_224,imagenet,fp32,41458,0.8666658401489258,0.0010519259376451373,0.8656139142112806,974,562
vit_base_patch16_224,imagenet,fp32,38728,0.745528519153595,0.05853762850165367,0.6869908906519413,910,618
vit_base_patch16_224,imagenet,fp32,40347,0.924687922000885,0.0004966256092302501,0.9241912963916548,948,64
vit_base_patch16_224,imagenet,fp32,17288,0.23211216926574707,0.13702821731567383,0.09508395195007324,394,391
vit_base_patch16_224,imagenet,fp32,32072,0.8580498695373535,0.0014605735195800662,0.8565892960177734,749,623
vit_base_patch16_224,imagenet,fp32,26117,0.7908764481544495,0.04723405838012695,0.7436423897743225,605,487
vit_base_patch16_224,imagenet,fp32,5138,0.8011049032211304,0.013987007550895214,0.7871178956702352,115,110
vit_base_patch16_224,imagenet,fp32,23522,0.7029455900192261,0.0847512036561966,0.6181943863630295,546,819
vit_base_patch16_224,imagenet,fp32,26164,0.8483437299728394,0.00566139305010438,0.842682336922735,606,786
vit_base_patch16_224,imagenet,fp32,26815,0.8955563306808472,0.00554819218814373,0.8900081384927034,621,595
vit_base_patch16_224,imagenet,fp32,13080,0.8030005693435669,0.050519026815891266,0.7524815425276756,299,298
vit_base_patch16_224,imagenet,fp32,1214,0.8262498378753662,0.014526969753205776,0.8117228681221604,25,28
vit_base_patch16_224,imagenet,fp32,42546,0.8762285113334656,0.03475923836231232,0.8414692729711533,999,700
vit_base_patch16_224,imagenet,fp32,8798,0.9191955327987671,0.004803501535207033,0.9143920312635601,199,192
vit_base_patch16_224,imagenet,fp32,16907,0.7359081506729126,0.08579994738101959,0.650108203291893,386,101
vit_base_patch16_224,imagenet,fp32,31746,0.678406298160553,0.13679589331150055,0.5416104048490524,740,477
vit_base_patch16_224,imagenet,fp32,42100,0.8307133316993713,0.000594502140302211,0.8301188295590691,989,1
vit_base_patch16_224,imagenet,fp32,17071,0.822708785533905,0.0038223243318498135,0.8188864612020552,390,65
vit_base_patch16_224,imagenet,fp32,1711,0.8299076557159424,0.020681235939264297,0.8092264197766781,37,36
vit_base_patch16_224,imagenet,fp32,802,0.83255934715271,0.0014333706349134445,0.8311259765177965,17,18
vit_base_patch16_224,imagenet,fp32,26824,0.1723230928182602,0.1695655733346939,0.002757519483566284,622,720
vit_base_patch16_224,imagenet,fp32,6601,0.6774262189865112,0.09235639870166779,0.5850698202848434,147,34
vit_base_patch16_224,imagenet,fp32,10684,0.8717477321624756,0.01044351328164339,0.8613042188808322,243,254
vit_base_patch16_224,imagenet,fp32,28459,0.8651243448257446,0.0052604819647967815,0.8598638628609478,662,754
vit_base_patch16_224,imagenet,fp32,12384,0.8706608414649963,0.011138316243886948,0.8595225252211094,283,287
vit_base_patch16_224,imagenet,fp32,12082,0.8461601138114929,0.004846930503845215,0.8413131833076477,275,274
vit_base_patch16_224,imagenet,fp32,37552,0.8360354900360107,0.0036076882388442755,0.8324278017971665,880,444
vit_base_patch16_224,imagenet,fp32,14921,0.9270523190498352,0.0020970620680600405,0.9249552569817752,339,676
vit_base_patch16_224,imagenet,fp32,7090,0.9311535954475403,0.007331182714551687,0.9238224127329886,158,151
vit_base_patch16_224,imagenet,fp32,37621,0.5981399416923523,0.0619916170835495,0.5361483246088028,882,840
vit_base_patch16_224,imagenet,fp32,34524,0.6342852711677551,0.12985961139202118,0.504425659775734,806,630
vit_base_patch16_224,imagenet,fp32,18740,0.8940531015396118,0.0014969788026064634,0.8925561227370054,429,981
vit_base_patch16_224,imagenet,fp32,769,0.8869177103042603,0.0015673184534534812,0.8853503918508068,16,95
vit_base_patch16_224,imagenet,fp32,16413,0.8863568305969238,0.02101900801062584,0.865337822586298,374,375
vit_base_patch16_224,imagenet,fp32,24096,0.8682752847671509,0.007124325260519981,0.8611509595066309,559,765
vit_base_patch16_224,imagenet,fp32,15005,0.8426309823989868,0.004281978588551283,0.8383490038104355,341,342
vit_base_patch16_224,imagenet,fp32,26876,0.9230631589889526,0.02452947199344635,0.8985336869955063,623,549
vit_base_patch16_224,imagenet,fp32,3142,0.4967387318611145,0.3291983902454376,0.16754034161567688,72,74
vit_base_patch16_224,imagenet,fp32,4213,0.8733506202697754,0.00245347386226058,0.8708971464075148,95,92
vit_base_patch16_224,imagenet,fp32,39450,0.8998258709907532,0.0007983416435308754,0.8990275293472223,927,928
vit_base_patch16_224,imagenet,fp32,2412,0.7088562846183777,0.042933911085128784,0.6659223735332489,54,60
vit_base_patch16_224,imagenet,fp32,24059,0.7909480333328247,0.05724436044692993,0.7337036728858948,558,902
vit_base_patch16_224,imagenet,fp32,13439,0.8146646618843079,0.021723022684454918,0.7929416391998529,307,304
vit_base_patch16_224,imagenet,fp32,20990,0.4197847843170166,0.37483227252960205,0.04495251178741455,483,698
vit_base_patch16_224,imagenet,fp32,23165,0.8397130370140076,0.030566688627004623,0.809146348387003,537,248
vit_base_patch16_224,imagenet,fp32,27759,0.8800028562545776,0.014109395444393158,0.8658934608101845,645,733
vit_base_patch16_224,imagenet,fp32,12748,0.7081495523452759,0.12634886801242828,0.5818006843328476,292,282
vit_base_patch16_224,imagenet,fp32,16474,0.8314781785011292,0.007309126202017069,0.8241690522991121,375,370
vit_base_patch16_224,imagenet,fp32,1221,0.8366636633872986,0.036205414682626724,0.8004582487046719,25,28
vit_base_patch16_224,imagenet,fp32,35356,0.8182277679443359,0.01520050410181284,0.8030272638425231,827,469
vit_base_patch16_224,imagenet,fp32,4458,0.7132974863052368,0.039696648716926575,0.6736008375883102,100,99
vit_base_patch16_224,imagenet,fp32,40821,0.8877306580543518,0.0004464939411263913,0.8872841641132254,958,979
vit_base_patch16_224,imagenet,fp32,39425,0.8562405109405518,0.012821279466152191,0.8434192314743996,927,928
vit_base_patch16_224,imagenet,fp32,15200,0.7787237763404846,0.025218788534402847,0.7535049878060818,346,345
vit_base_patch16_224,imagenet,fp32,27140,0.9139735102653503,0.0027938461862504482,0.9111796640790999,630,788
vit_base_patch16_224,imagenet,fp32,12045,0.8276575207710266,0.01154322363436222,0.8161142971366644,275,164
vit_base_patch16_224,imagenet,fp32,20465,0.9058894515037537,0.0017095095245167613,0.9041799419792369,470,862
vit_base_patch16_224,imagenet,fp32,16628,0.41637229919433594,0.33262091875076294,0.083751380443573,378,379
vit_base_patch16_224,imagenet,fp32,17593,0.869930624961853,0.002553238533437252,0.8673773864284158,401,881
vit_base_patch16_224,imagenet,fp32,7259,0.9218842387199402,0.013854221440851688,0.9080300172790885,162,166
vit_base_patch16_224,imagenet,fp32,7245,0.9083092212677002,0.017547408118844032,0.8907618131488562,161,163
vit_base_patch16_224,imagenet,fp32,4077,0.856825053691864,0.021358828991651535,0.8354662247002125,93,16
vit_base_patch16_224,imagenet,fp32,35082,0.8595045804977417,0.006285136565566063,0.8532194439321756,820,705
vit_base_patch16_224,imagenet,fp32,29366,0.7788185477256775,0.0021071219816803932,0.7767114257439971,685,826
vit_base_patch16_224,imagenet,fp32,11918,0.8195704221725464,0.004308465402573347,0.815261956769973,271,274
vit_base_patch16_224,imagenet,fp32,6408,0.8984501361846924,0.00069475854979828,0.8977553776348941,143,18
vit_base_patch16_224,imagenet,fp32,30361,0.7793475389480591,0.08019779622554779,0.6991497427225113,708,682
vit_base_patch16_224,imagenet,fp32,2780,0.8892918229103088,0.002392232185229659,0.8868995907250792,63,66
vit_base_patch16_224,imagenet,fp32,27019,0.8501079082489014,0.0008722246857360005,0.8492356835631654,627,479
vit_base_patch16_224,imagenet,fp32,38878,0.48913371562957764,0.3208467364311218,0.1682869791984558,914,780
vit_base_patch16_224,imagenet,fp32,26181,0.8831859827041626,0.0004778261063620448,0.8827081565978006,606,532
vit_base_patch16_224,imagenet,fp32,21038,0.4280586838722229,0.32112839818000793,0.10693028569221497,485,754
vit_base_patch16_224,imagenet,fp32,7057,0.8848288059234619,0.0032353452406823635,0.8815934606827796,157,259
vit_base_patch16_224,imagenet,fp32,39447,0.8684189915657043,0.0021084765903651714,0.8663105149753392,927,928
vit_base_patch16_224,imagenet,fp32,17981,0.8767883777618408,0.009670589119195938,0.8671177886426449,410,599
vit_base_patch16_224,imagenet,fp32,13013,0.8925400376319885,0.0048105912283062935,0.8877294464036822,297,295
vit_base_patch16_224,imagenet,fp32,18145,0.36760106682777405,0.08824831992387772,0.27935274690389633,415,857
vit_base_patch16_224,imagenet,fp32,36224,0.895552396774292,0.01798870414495468,0.8775636926293373,849,283
vit_base_patch16_224,imagenet,fp32,9054,0.9339424967765808,0.003628779435530305,0.9303137173410505,205,805
vit_base_patch16_224,imagenet,fp32,20103,0.5566938519477844,0.2958959639072418,0.2607978880405426,461,524
vit_base_patch16_224,imagenet,fp32,21739,0.8405024409294128,0.025926854461431503,0.8145755864679813,502,464
vit_base_patch16_224,imagenet,fp32,15761,0.5539168119430542,0.25459975004196167,0.29931706190109253,359,358
vit_base_patch16_224,imagenet,fp32,37456,0.5710362792015076,0.32058390974998474,0.2504523694515228,878,810
vit_base_patch16_224,imagenet,fp32,32561,0.8723034262657166,0.0010512834414839745,0.8712521428242326,760,737
vit_base_patch16_224,imagenet,fp32,5013,0.8010475039482117,0.029412005096673965,0.7716354988515377,113,988
vit_base_patch16_224,imagenet,fp32,25682,0.7696152925491333,0.0687565952539444,0.7008586972951889,595,856
vit_base_patch16_224,imagenet,fp32,5872,0.663601279258728,0.13204501569271088,0.5315562635660172,132,129
vit_base_patch16_224,imagenet,fp32,21414,0.9069375395774841,0.03665444254875183,0.8702830970287323,494,442
vit_base_patch16_224,imagenet,fp32,14316,0.8834125399589539,0.004357682541012764,0.8790548574179411,326,322
vit_base_patch16_224,imagenet,fp32,34932,0.8529789447784424,0.001047578756697476,0.8519313660217449,816,911
vit_base_patch16_224,imagenet,fp32,40996,0.6372656226158142,0.13053208589553833,0.5067335367202759,962,923
vit_base_patch16_224,imagenet,fp32,29991,0.8818212747573853,0.008842642419040203,0.872978632338345,699,558
vit_base_patch16_224,imagenet,fp32,38342,0.9003880023956299,0.0009882968151941895,0.8993997055804357,900,21
vit_base_patch16_224,imagenet,fp32,7179,0.8637807965278625,0.004832956939935684,0.8589478395879269,160,169
vit_base_patch16_224,imagenet,fp32,12877,0.8864238858222961,0.004180667921900749,0.8822432179003954,294,145
vit_base_patch16_224,imagenet,fp32,29798,0.9019460678100586,0.006815946660935879,0.8951301211491227,695,600
vit_base_patch16_224,imagenet,fp32,33545,0.7875327467918396,0.09399903565645218,0.6935337111353874,784,587
vit_base_patch16_224,imagenet,fp32,33992,0.3846701383590698,0.23128022253513336,0.15338991582393646,794,905
vit_base_patch16_224,imagenet,fp32,16936,0.8332822322845459,0.002975156996399164,0.8303070752881467,387,358
vit_base_patch16_224,imagenet,fp32,41393,0.8313313722610474,0.009811379946768284,0.8215199923142791,972,701
vit_base_patch16_224,imagenet,fp32,8828,0.6460358500480652,0.11606784909963608,0.5299680009484291,200,155
vit_base_patch16_224,imagenet,fp32,3470,0.8754684329032898,0.0023150318302214146,0.8731534010730684,80,83
vit_base_patch16_224,imagenet,fp32,10514,0.7785376906394958,0.03478596359491348,0.7437517270445824,239,240
vit_base_patch16_224,imagenet,fp32,25133,0.36991044878959656,0.2309643030166626,0.13894614577293396,582,943
vit_base_patch16_224,imagenet,fp32,2854,0.8929402232170105,0.015444543212652206,0.8774956800043583,65,390
vit_base_patch16_224,imagenet,fp32,35476,0.8842636942863464,0.004185674712061882,0.8800780195742846,830,625
vit_base_patch16_224,imagenet,fp32,30876,0.8747472167015076,0.0039021570701152086,0.8708450596313924,720,631
vit_base_patch16_224,imagenet,fp32,15523,0.7998178601264954,0.0644562765955925,0.7353615835309029,353,352
vit_base_patch16_224,imagenet,fp32,29847,0.9014701843261719,0.0007708219345659018,0.900699362391606,696,462
vit_base_patch16_224,imagenet,fp32,1423,0.86378014087677,0.013199341483414173,0.8505807993933558,30,32
vit_base_patch16_224,imagenet,fp32,3533,0.8448641300201416,0.0025640339590609074,0.8423000960610807,81,86
vit_base_patch16_224,imagenet,fp32,18372,0.9035900235176086,0.03613494709134102,0.8674550764262676,420,515
vit_base_patch16_224,imagenet,fp32,3412,0.5964410901069641,0.1473955661058426,0.4490455240011215,79,314
vit_base_patch16_224,imagenet,fp32,17707,0.8684958815574646,0.02922852337360382,0.8392673581838608,404,908
vit_base_patch16_224,imagenet,fp32,9990,0.47573086619377136,0.34542229771614075,0.13030856847763062,226,233
vit_base_patch16_224,imagenet,fp32,40888,0.8443453907966614,0.011227894574403763,0.8331174962222576,959,618
vit_base_patch16_224,imagenet,fp32,32292,0.5695339441299438,0.15158717334270477,0.4179467707872391,754,848
vit_base_patch16_224,imagenet,fp32,29909,0.8600099682807922,0.0014982391148805618,0.8585117291659117,697,529
vit_base_patch16_224,imagenet,fp32,10479,0.7825239300727844,0.048884566873311996,0.7336393631994724,238,241
vit_base_patch16_224,imagenet,fp32,36131,0.45962491631507874,0.17755135893821716,0.2820735573768616,847,408
vit_base_patch16_224,imagenet,fp32,713,0.8930901288986206,0.0012024627067148685,0.8918876661919057,15,912
vit_base_patch16_224,imagenet,fp32,32165,0.38139018416404724,0.2902289628982544,0.09116122126579285,751,817
vit_base_patch16_224,imagenet,fp32,25163,0.8977208733558655,0.0007488890551030636,0.8969719843007624,583,561
vit_base_patch16_224,imagenet,fp32,32492,0.8453541398048401,0.016997965052723885,0.8283561747521162,758,733
vit_base_patch16_224,imagenet,fp32,2511,0.8523065447807312,0.04438238963484764,0.8079241551458836,56,60
vit_base_patch16_224,imagenet,fp32,40466,0.7974147200584412,0.05030236020684242,0.7471123598515987,950,954
vit_base_patch16_224,imagenet,fp32,26740,0.8357124328613281,0.05282464250922203,0.7828877903521061,619,846
vit_base_patch16_224,imagenet,fp32,14120,0.8645673990249634,0.0026801766362041235,0.8618872223887593,322,325
vit_base_patch16_224,imagenet,fp32,17582,0.8784640431404114,0.003323958022519946,0.8751400851178914,401,819
vit_base_patch16_224,imagenet,fp32,30362,0.7580752372741699,0.039569955319166183,0.7185052819550037,708,562
vit_base_patch16_224,imagenet,fp32,19748,0.8034061789512634,0.012784085236489773,0.7906220937147737,452,748
vit_base_patch16_224,imagenet,fp32,29085,0.8942821621894836,0.000551886681932956,0.8937302755075507,678,443
vit_base_patch16_224,imagenet,fp32,22307,0.8161681294441223,0.08713296800851822,0.7290351614356041,516,431
vit_base_patch16_224,imagenet,fp32,9738,0.8132007122039795,0.017850825563073158,0.7953498866409063,220,216
vit_base_patch16_224,imagenet,fp32,41181,0.48473653197288513,0.21944491565227509,0.26529161632061005,967,968
vit_base_patch16_224,imagenet,fp32,25018,0.8368685245513916,0.02281060814857483,0.8140579164028168,579,881
vit_base_patch16_224,imagenet,fp32,40528,0.8314550518989563,0.01816738396883011,0.8132876679301262,952,499
vit_base_patch16_224,imagenet,fp32,24877,0.9163236618041992,0.0006097098812460899,0.9157139519229531,576,873
vit_base_patch16_224,imagenet,fp32,41386,0.42106500267982483,0.4073014557361603,0.01376354694366455,972,500
vit_base_patch16_224,imagenet,fp32,20658,0.8074259161949158,0.00472264876589179,0.802703267429024,474,610
vit_base_patch16_224,imagenet,fp32,10054,0.8958567976951599,0.004349358845502138,0.8915074388496578,228,222
vit_base_patch16_224,imagenet,fp32,37458,0.8562341332435608,0.046918608248233795,0.809315524995327,878,810
vit_base_patch16_224,imagenet,fp32,9885,0.25995758175849915,0.17528104782104492,0.08467653393745422,224,227
vit_base_patch16_224,imagenet,fp32,41439,0.8018940687179565,0.05459325760602951,0.747300811111927,974,562
vit_base_patch16_224,imagenet,fp32,7668,0.5510844588279724,0.15741369128227234,0.3936707675457001,172,171
vit_base_patch16_224,imagenet,fp32,1163,0.8672267198562622,0.0006330381729640067,0.8665936816832982,24,21
vit_base_patch16_224,imagenet,fp32,15628,0.9012545347213745,0.0012490081135183573,0.9000055266078562,355,354
vit_base_patch16_224,imagenet,fp32,8094,0.7903785705566406,0.06632836908102036,0.7240502014756203,182,184
vit_base_patch16_224,imagenet,fp32,40886,0.8745317459106445,0.0013273517834022641,0.8732043941272423,959,937
vit_base_patch16_224,imagenet,fp32,13880,0.8399614691734314,0.03489693999290466,0.8050645291805267,317,316
vit_base_patch16_224,imagenet,fp32,1305,0.8798490762710571,0.019961463287472725,0.8598876129835844,27,26
