model,dataset,precision,image,ground_truth,pred,top1_prob,top2_prob,top_diff
vit_base_patch16_224,imagenet,fp32,8540,202,202,0.7612061500549316,0.09687331318855286,0.6643328368663788
vit_base_patch16_224,imagenet,fp32,8541,202,202,0.526487410068512,0.37664952874183655,0.14983788132667542
vit_base_patch16_224,imagenet,fp32,8542,202,202,0.7298091053962708,0.06528498232364655,0.6645241230726242
vit_base_patch16_224,imagenet,fp32,8543,202,202,0.583025336265564,0.34621864557266235,0.2368066906929016
vit_base_patch16_224,imagenet,fp32,8544,202,202,0.8481963872909546,0.03432608023285866,0.8138703070580959
vit_base_patch16_224,imagenet,fp32,8545,202,175,0.3277439475059509,0.1298648566007614,0.19787909090518951
vit_base_patch16_224,imagenet,fp32,8546,202,202,0.3635658919811249,0.11153367161750793,0.25203222036361694
vit_base_patch16_224,imagenet,fp32,8547,202,202,0.8196738958358765,0.06605570018291473,0.7536181956529617
vit_base_patch16_224,imagenet,fp32,8548,202,202,0.7249544858932495,0.13544973731040955,0.58950474858284
vit_base_patch16_224,imagenet,fp32,8549,202,202,0.8918814659118652,0.0587419793009758,0.8331394866108894
vit_base_patch16_224,imagenet,fp32,8550,202,202,0.8059331774711609,0.028018010780215263,0.7779151666909456
vit_base_patch16_224,imagenet,fp32,8551,202,202,0.6882787346839905,0.2461770623922348,0.4421016722917557
vit_base_patch16_224,imagenet,fp32,8552,202,200,0.5568498969078064,0.22964122891426086,0.32720866799354553
vit_base_patch16_224,imagenet,fp32,8553,202,184,0.5085551738739014,0.4217727482318878,0.08678242564201355
vit_base_patch16_224,imagenet,fp32,8554,202,202,0.6762745380401611,0.24445435404777527,0.43182018399238586
vit_base_patch16_224,imagenet,fp32,8555,202,202,0.4433801472187042,0.14413121342658997,0.29924893379211426
vit_base_patch16_224,imagenet,fp32,8556,202,202,0.7697184085845947,0.129060760140419,0.6406576484441757
vit_base_patch16_224,imagenet,fp32,8557,202,202,0.7418611645698547,0.02230008877813816,0.7195610757917166
vit_base_patch16_224,imagenet,fp32,8558,202,202,0.6769062280654907,0.2075367569923401,0.46936947107315063
vit_base_patch16_224,imagenet,fp32,8559,202,202,0.5568222403526306,0.36619511246681213,0.19062712788581848
vit_base_patch16_224,imagenet,fp32,8560,202,202,0.6783407926559448,0.19037207961082458,0.48796871304512024
vit_base_patch16_224,imagenet,fp32,8561,202,202,0.6836456060409546,0.06177752465009689,0.6218680813908577
vit_base_patch16_224,imagenet,fp32,8562,202,202,0.5229350924491882,0.08293619006872177,0.43999890238046646
vit_base_patch16_224,imagenet,fp32,8563,202,202,0.8173080086708069,0.05219080671668053,0.7651172019541264
vit_base_patch16_224,imagenet,fp32,8559,202,202,0.6548565030097961,0.09765921533107758,0.5571972876787186
vit_base_patch16_224,imagenet,fp32,8560,202,202,0.7503129839897156,0.05179625749588013,0.6985167264938354
vit_base_patch16_224,imagenet,fp32,8561,202,202,0.36236441135406494,0.24061724543571472,0.12174716591835022
vit_base_patch16_224,imagenet,fp32,8562,202,202,0.8829402923583984,0.0652158111333847,0.8177244812250137
vit_base_patch16_224,imagenet,fp32,8563,202,202,0.6380269527435303,0.06376288086175919,0.5742640718817711
vit_base_patch16_224,imagenet,fp32,8564,202,202,0.7674558758735657,0.12772323191165924,0.6397326439619064
vit_base_patch16_224,imagenet,fp32,8565,203,203,0.9088008403778076,0.013802985660731792,0.8949978547170758
vit_base_patch16_224,imagenet,fp32,8566,203,203,0.8920316696166992,0.01453777588903904,0.8774938937276602
vit_base_patch16_224,imagenet,fp32,8567,203,203,0.878619372844696,0.017163963988423347,0.8614554088562727
vit_base_patch16_224,imagenet,fp32,8568,203,203,0.8568726778030396,0.010950556956231594,0.845922120846808
vit_base_patch16_224,imagenet,fp32,8569,203,192,0.22306150197982788,0.14375346899032593,0.07930803298950195
vit_base_patch16_224,imagenet,fp32,8570,203,203,0.8886916041374207,0.018533451482653618,0.870158152654767
vit_base_patch16_224,imagenet,fp32,8571,203,203,0.861038327217102,0.03762064129114151,0.8234176859259605
vit_base_patch16_224,imagenet,fp32,8572,203,203,0.7708988189697266,0.032791782170534134,0.7381070367991924
vit_base_patch16_224,imagenet,fp32,8573,203,203,0.8066323399543762,0.02164025418460369,0.7849920857697725
vit_base_patch16_224,imagenet,fp32,8574,203,203,0.9149646162986755,0.006041977554559708,0.9089226387441158
vit_base_patch16_224,imagenet,fp32,8575,203,203,0.7903611063957214,0.029386304318904877,0.7609748020768166
vit_base_patch16_224,imagenet,fp32,8576,203,203,0.8815910816192627,0.007656908594071865,0.8739341730251908
vit_base_patch16_224,imagenet,fp32,8577,203,203,0.14929109811782837,0.13901492953300476,0.010276168584823608
vit_base_patch16_224,imagenet,fp32,8578,203,203,0.7424187660217285,0.0835689976811409,0.6588497683405876
vit_base_patch16_224,imagenet,fp32,8579,203,203,0.8863023519515991,0.019624987617135048,0.8666773643344641
vit_base_patch16_224,imagenet,fp32,8580,203,203,0.8802486658096313,0.018555205315351486,0.8616934604942799
vit_base_patch16_224,imagenet,fp32,8581,203,203,0.8727983236312866,0.045529138296842575,0.827269185334444
vit_base_patch16_224,imagenet,fp32,8582,203,203,0.6405162215232849,0.07674683630466461,0.5637693852186203
vit_base_patch16_224,imagenet,fp32,8583,203,203,0.8472110033035278,0.029572583734989166,0.8176384195685387
vit_base_patch16_224,imagenet,fp32,8584,203,203,0.8116430044174194,0.021470995619893074,0.7901720087975264
vit_base_patch16_224,imagenet,fp32,8585,203,203,0.8816252946853638,0.014669712632894516,0.8669555820524693
vit_base_patch16_224,imagenet,fp32,8586,203,203,0.5999456644058228,0.05067787319421768,0.5492677912116051
vit_base_patch16_224,imagenet,fp32,8587,203,203,0.8534970879554749,0.017344972118735313,0.8361521158367395
vit_base_patch16_224,imagenet,fp32,8588,203,203,0.9086476564407349,0.010078360326588154,0.8985692961141467
vit_base_patch16_224,imagenet,fp32,8589,203,203,0.7955721020698547,0.04861430823802948,0.7469577938318253
vit_base_patch16_224,imagenet,fp32,8590,203,203,0.8037083148956299,0.023038147017359734,0.7806701678782701
vit_base_patch16_224,imagenet,fp32,8586,203,192,0.17747369408607483,0.17198437452316284,0.005489319562911987
vit_base_patch16_224,imagenet,fp32,8587,203,203,0.6581974625587463,0.16508778929710388,0.49310967326164246
vit_base_patch16_224,imagenet,fp32,8588,203,203,0.8666893243789673,0.0281776562333107,0.8385116681456566
vit_base_patch16_224,imagenet,fp32,8589,203,203,0.8802478313446045,0.016511306166648865,0.8637365251779556
vit_base_patch16_224,imagenet,fp32,8590,203,203,0.6170472502708435,0.04867267236113548,0.568374577909708
vit_base_patch16_224,imagenet,fp32,8591,203,203,0.7928165793418884,0.02703956514596939,0.765777014195919
vit_base_patch16_224,imagenet,fp32,8592,203,203,0.5389484167098999,0.05942966043949127,0.47951875627040863
vit_base_patch16_224,imagenet,fp32,8593,203,203,0.9437810182571411,0.005347597412765026,0.9384334208443761
vit_base_patch16_224,imagenet,fp32,8594,203,203,0.7815967798233032,0.06722009927034378,0.7143766805529594
vit_base_patch16_224,imagenet,fp32,8595,203,203,0.8648399114608765,0.020697271451354027,0.8441426400095224
vit_base_patch16_224,imagenet,fp32,8596,203,203,0.8492434620857239,0.012405059300363064,0.8368384027853608
vit_base_patch16_224,imagenet,fp32,8597,203,203,0.9305276274681091,0.008019709959626198,0.9225079175084829
vit_base_patch16_224,imagenet,fp32,8598,203,203,0.7851864695549011,0.05830938369035721,0.7268770858645439
vit_base_patch16_224,imagenet,fp32,8599,203,203,0.8209811449050903,0.01813638210296631,0.802844762802124
vit_base_patch16_224,imagenet,fp32,8600,203,203,0.42808404564857483,0.11330604553222656,0.31477800011634827
vit_base_patch16_224,imagenet,fp32,8601,203,203,0.890408992767334,0.010698677971959114,0.8797103147953749
vit_base_patch16_224,imagenet,fp32,8602,203,203,0.9201367497444153,0.007642531301826239,0.912494218442589
vit_base_patch16_224,imagenet,fp32,8603,203,203,0.892320454120636,0.008283560164272785,0.8840368939563632
vit_base_patch16_224,imagenet,fp32,8604,203,203,0.9145011901855469,0.004503489937633276,0.9099977002479136
vit_base_patch16_224,imagenet,fp32,8605,203,203,0.9187361598014832,0.018824947997927666,0.8999112118035555
vit_base_patch16_224,imagenet,fp32,8606,203,203,0.7801767587661743,0.022073060274124146,0.7581036984920502
vit_base_patch16_224,imagenet,fp32,8607,203,203,0.6903238296508789,0.1531553864479065,0.5371684432029724
vit_base_patch16_224,imagenet,fp32,8608,203,203,0.8837400078773499,0.018960926681756973,0.8647790811955929
vit_base_patch16_224,imagenet,fp32,8609,203,203,0.6859066486358643,0.14118331670761108,0.5447233319282532
vit_base_patch16_224,imagenet,fp32,8610,204,204,0.6612820029258728,0.20719587802886963,0.4540861248970032
vit_base_patch16_224,imagenet,fp32,8611,204,204,0.5879070162773132,0.049169789999723434,0.5387372262775898
vit_base_patch16_224,imagenet,fp32,8612,204,204,0.7015861868858337,0.20442338287830353,0.4971628040075302
vit_base_patch16_224,imagenet,fp32,8613,204,204,0.7822219729423523,0.0847860723733902,0.6974359005689621
vit_base_patch16_224,imagenet,fp32,8614,204,204,0.8124619722366333,0.08201001584529877,0.7304519563913345
vit_base_patch16_224,imagenet,fp32,8615,204,204,0.8624876737594604,0.031236771494150162,0.8312509022653103
vit_base_patch16_224,imagenet,fp32,8616,204,153,0.8435091376304626,0.03829357773065567,0.805215559899807
vit_base_patch16_224,imagenet,fp32,8617,204,204,0.3728939890861511,0.2948349118232727,0.07805907726287842
vit_base_patch16_224,imagenet,fp32,8613,204,204,0.7462454438209534,0.06708073616027832,0.679164707660675
vit_base_patch16_224,imagenet,fp32,8614,204,204,0.4560503363609314,0.21247857809066772,0.24357175827026367
vit_base_patch16_224,imagenet,fp32,8615,204,204,0.9620232582092285,0.016071809455752373,0.9459514487534761
vit_base_patch16_224,imagenet,fp32,8616,204,204,0.8785831928253174,0.049170251935720444,0.8294129408895969
vit_base_patch16_224,imagenet,fp32,8617,204,204,0.82807457447052,0.05078183487057686,0.7772927395999432
vit_base_patch16_224,imagenet,fp32,8618,204,153,0.6149538159370422,0.16713210940361023,0.447821706533432
vit_base_patch16_224,imagenet,fp32,8619,204,204,0.7135853171348572,0.17822407186031342,0.5353612452745438
vit_base_patch16_224,imagenet,fp32,8620,204,204,0.6637825965881348,0.1415749341249466,0.5222076624631882
vit_base_patch16_224,imagenet,fp32,8621,204,204,0.4669649004936218,0.15350928902626038,0.31345561146736145
vit_base_patch16_224,imagenet,fp32,8622,204,204,0.9584996700286865,0.006207240279763937,0.9522924297489226
vit_base_patch16_224,imagenet,fp32,8623,204,204,0.4901110827922821,0.2096881866455078,0.2804228961467743
vit_base_patch16_224,imagenet,fp32,8624,204,204,0.6290271282196045,0.2490016371011734,0.3800254911184311
vit_base_patch16_224,imagenet,fp32,8625,204,153,0.5806580781936646,0.1567748337984085,0.42388324439525604
vit_base_patch16_224,imagenet,fp32,8626,204,155,0.523907482624054,0.29965656995773315,0.2242509126663208
vit_base_patch16_224,imagenet,fp32,8627,204,204,0.9490488767623901,0.024766972288489342,0.9242819044739008
vit_base_patch16_224,imagenet,fp32,8628,204,204,0.9214347004890442,0.016921717673540115,0.9045129828155041
vit_base_patch16_224,imagenet,fp32,8629,204,204,0.5352289080619812,0.22016912698745728,0.3150597810745239
vit_base_patch16_224,imagenet,fp32,8630,204,204,0.6405693888664246,0.17271144688129425,0.4678579419851303
vit_base_patch16_224,imagenet,fp32,8631,204,204,0.6476850509643555,0.1397416740655899,0.5079433768987656
vit_base_patch16_224,imagenet,fp32,8632,204,204,0.33940643072128296,0.25307127833366394,0.08633515238761902
vit_base_patch16_224,imagenet,fp32,8633,204,204,0.45894506573677063,0.40670245885849,0.05224260687828064
vit_base_patch16_224,imagenet,fp32,8634,204,204,0.7707133889198303,0.13606026768684387,0.6346531212329865
vit_base_patch16_224,imagenet,fp32,8635,204,204,0.7104906439781189,0.19536714255809784,0.5151235014200211
vit_base_patch16_224,imagenet,fp32,8636,204,204,0.8675671815872192,0.03528366610407829,0.832283515483141
vit_base_patch16_224,imagenet,fp32,8637,204,204,0.44838258624076843,0.2800717353820801,0.16831085085868835
vit_base_patch16_224,imagenet,fp32,8638,204,204,0.5621578097343445,0.13440392911434174,0.42775388062000275
vit_base_patch16_224,imagenet,fp32,8639,204,204,0.4216611981391907,0.36500734090805054,0.05665385723114014
vit_base_patch16_224,imagenet,fp32,8640,204,204,0.9213809967041016,0.01734323613345623,0.9040377605706453
vit_base_patch16_224,imagenet,fp32,8641,204,204,0.4205645024776459,0.1998714953660965,0.22069300711154938
vit_base_patch16_224,imagenet,fp32,8642,204,153,0.8838135004043579,0.022841928526759148,0.8609715718775988
vit_base_patch16_224,imagenet,fp32,8643,204,204,0.8713321089744568,0.033837947994470596,0.8374941609799862
vit_base_patch16_224,imagenet,fp32,8644,204,204,0.8329930305480957,0.04435984045267105,0.7886331900954247
vit_base_patch16_224,imagenet,fp32,8640,204,155,0.45492008328437805,0.44292810559272766,0.01199197769165039
vit_base_patch16_224,imagenet,fp32,8641,204,204,0.8950057625770569,0.02030276320874691,0.87470299936831
vit_base_patch16_224,imagenet,fp32,8642,204,200,0.8356174230575562,0.05175552889704704,0.7838618941605091
vit_base_patch16_224,imagenet,fp32,8643,204,204,0.8360723853111267,0.060510989278554916,0.7755613960325718
vit_base_patch16_224,imagenet,fp32,8644,204,204,0.566342830657959,0.21968859434127808,0.3466542363166809
vit_base_patch16_224,imagenet,fp32,8645,204,259,0.17392988502979279,0.08907558023929596,0.08485430479049683
vit_base_patch16_224,imagenet,fp32,8646,204,204,0.5685020089149475,0.2255183309316635,0.342983677983284
vit_base_patch16_224,imagenet,fp32,8647,204,204,0.20133043825626373,0.1490432173013687,0.05228722095489502
vit_base_patch16_224,imagenet,fp32,8648,204,155,0.5010237693786621,0.20701278746128082,0.2940109819173813
vit_base_patch16_224,imagenet,fp32,8649,204,204,0.8392701148986816,0.04021680727601051,0.7990533076226711
vit_base_patch16_224,imagenet,fp32,8650,205,205,0.7945336103439331,0.02751493826508522,0.7670186720788479
vit_base_patch16_224,imagenet,fp32,8651,205,208,0.6314590573310852,0.18123285472393036,0.45022620260715485
vit_base_patch16_224,imagenet,fp32,8652,205,225,0.3118949234485626,0.22712424397468567,0.08477067947387695
vit_base_patch16_224,imagenet,fp32,8653,205,208,0.31491997838020325,0.29912102222442627,0.015798956155776978
vit_base_patch16_224,imagenet,fp32,8654,205,205,0.7785816192626953,0.05099043622612953,0.7275911830365658
vit_base_patch16_224,imagenet,fp32,8655,205,234,0.1934436857700348,0.13444726169109344,0.058996424078941345
vit_base_patch16_224,imagenet,fp32,8656,205,205,0.8848817944526672,0.013570554554462433,0.8713112398982048
vit_base_patch16_224,imagenet,fp32,8657,205,205,0.8742632269859314,0.01975799910724163,0.8545052278786898
vit_base_patch16_224,imagenet,fp32,8658,205,205,0.5995810031890869,0.11719325184822083,0.4823877513408661
vit_base_patch16_224,imagenet,fp32,8659,205,205,0.895581841468811,0.007509470451623201,0.8880723710171878
vit_base_patch16_224,imagenet,fp32,8660,205,205,0.9033848643302917,0.009358900599181652,0.8940259637311101
vit_base_patch16_224,imagenet,fp32,8661,205,205,0.8696147203445435,0.016208501532673836,0.8534062188118696
vit_base_patch16_224,imagenet,fp32,8662,205,256,0.45246630907058716,0.15563715994358063,0.29682914912700653
vit_base_patch16_224,imagenet,fp32,8663,205,205,0.9005992412567139,0.01662478595972061,0.8839744552969933
vit_base_patch16_224,imagenet,fp32,8664,205,205,0.6431249380111694,0.09945996850728989,0.5436649695038795
vit_base_patch16_224,imagenet,fp32,8665,205,205,0.7879611849784851,0.020489387214183807,0.7674717977643013
vit_base_patch16_224,imagenet,fp32,8666,205,224,0.5181628465652466,0.15026655793190002,0.36789628863334656
vit_base_patch16_224,imagenet,fp32,8667,205,205,0.8693485856056213,0.009321969002485275,0.8600266166031361
vit_base_patch16_224,imagenet,fp32,8668,205,205,0.24139034748077393,0.11280086636543274,0.1285894811153412
vit_base_patch16_224,imagenet,fp32,8669,205,205,0.7697059512138367,0.05633442476391792,0.7133715264499187
vit_base_patch16_224,imagenet,fp32,8670,205,227,0.6877139210700989,0.04697307571768761,0.6407408453524113
vit_base_patch16_224,imagenet,fp32,8671,205,205,0.9500375986099243,0.00639666523784399,0.9436409333720803
vit_base_patch16_224,imagenet,fp32,8667,205,205,0.8005256056785583,0.043302860110998154,0.7572227455675602
vit_base_patch16_224,imagenet,fp32,8668,205,205,0.832001268863678,0.022553591057658195,0.8094476778060198
vit_base_patch16_224,imagenet,fp32,8669,205,205,0.5697422027587891,0.08652886003255844,0.4832133427262306
vit_base_patch16_224,imagenet,fp32,8670,205,205,0.8716362118721008,0.011603963561356068,0.8600322483107448
vit_base_patch16_224,imagenet,fp32,8671,205,205,0.9031357169151306,0.006239065434783697,0.8968966514803469
vit_base_patch16_224,imagenet,fp32,8672,205,205,0.9116806387901306,0.010829553008079529,0.9008510857820511
vit_base_patch16_224,imagenet,fp32,8673,205,205,0.6333588361740112,0.07610724866390228,0.557251587510109
vit_base_patch16_224,imagenet,fp32,8674,205,205,0.8926300406455994,0.007932359352707863,0.8846976812928915
vit_base_patch16_224,imagenet,fp32,8675,205,205,0.9339424967765808,0.00362878805026412,0.9303137087263167
vit_base_patch16_224,imagenet,fp32,8676,205,205,0.8868298530578613,0.007368425838649273,0.879461427219212
vit_base_patch16_224,imagenet,fp32,8677,205,205,0.5112122893333435,0.08954629302024841,0.4216659963130951
vit_base_patch16_224,imagenet,fp32,8678,205,205,0.8420436978340149,0.012858694419264793,0.8291850034147501
vit_base_patch16_224,imagenet,fp32,8679,205,205,0.8793805241584778,0.011114790104329586,0.8682657340541482
vit_base_patch16_224,imagenet,fp32,8680,205,205,0.28400370478630066,0.19486795365810394,0.08913575112819672
vit_base_patch16_224,imagenet,fp32,8681,205,205,0.9117871522903442,0.014040863141417503,0.8977462891489267
vit_base_patch16_224,imagenet,fp32,8682,205,205,0.22766327857971191,0.07196363806724548,0.15569964051246643
vit_base_patch16_224,imagenet,fp32,8683,205,205,0.7425294518470764,0.0756785050034523,0.6668509468436241
vit_base_patch16_224,imagenet,fp32,8684,205,205,0.5652995109558105,0.18066515028476715,0.3846343606710434
vit_base_patch16_224,imagenet,fp32,8685,205,205,0.8829355239868164,0.007418852765113115,0.8755166712217033
vit_base_patch16_224,imagenet,fp32,8686,205,219,0.3316483199596405,0.12113509327173233,0.21051322668790817
vit_base_patch16_224,imagenet,fp32,8687,205,256,0.6446584463119507,0.16619983315467834,0.47845861315727234
vit_base_patch16_224,imagenet,fp32,8688,205,205,0.4343941807746887,0.1951759159564972,0.23921826481819153
vit_base_patch16_224,imagenet,fp32,8689,205,205,0.83739173412323,0.017317742109298706,0.8200739920139313
vit_base_patch16_224,imagenet,fp32,8690,205,205,0.7728825807571411,0.02349904365837574,0.7493835370987654
vit_base_patch16_224,imagenet,fp32,8691,205,205,0.34931546449661255,0.22515583038330078,0.12415963411331177
vit_base_patch16_224,imagenet,fp32,8692,205,205,0.7729474306106567,0.03124394454061985,0.7417034860700369
vit_base_patch16_224,imagenet,fp32,8693,205,205,0.7603391408920288,0.015651142224669456,0.7446879986673594
vit_base_patch16_224,imagenet,fp32,8694,205,205,0.9059895277023315,0.006011512596160173,0.8999780151061714
vit_base_patch16_224,imagenet,fp32,8695,206,206,0.8874166011810303,0.022908862680196762,0.8645077385008335
vit_base_patch16_224,imagenet,fp32,8696,206,206,0.8661011457443237,0.017228076234459877,0.8488730695098639
vit_base_patch16_224,imagenet,fp32,8697,206,206,0.8740407824516296,0.019829394295811653,0.854211388155818
vit_base_patch16_224,imagenet,fp32,8698,206,206,0.8264428377151489,0.035743482410907745,0.7906993553042412
vit_base_patch16_224,imagenet,fp32,8694,206,206,0.8347591161727905,0.04180968552827835,0.7929494306445122
vit_base_patch16_224,imagenet,fp32,8695,206,206,0.7753748893737793,0.05951670929789543,0.7158581800758839
vit_base_patch16_224,imagenet,fp32,8696,206,206,0.9169453978538513,0.006347982678562403,0.9105974151752889
vit_base_patch16_224,imagenet,fp32,8697,206,206,0.9260568022727966,0.005990426987409592,0.920066375285387
vit_base_patch16_224,imagenet,fp32,8698,206,206,0.9108654260635376,0.00282651255838573,0.9080389135051519
vit_base_patch16_224,imagenet,fp32,8699,206,206,0.9225323796272278,0.006517929956316948,0.9160144496709108
vit_base_patch16_224,imagenet,fp32,8700,206,206,0.5343471169471741,0.3287580907344818,0.20558902621269226
vit_base_patch16_224,imagenet,fp32,8701,206,206,0.9147592782974243,0.010428518056869507,0.9043307602405548
vit_base_patch16_224,imagenet,fp32,8702,206,206,0.8272276520729065,0.04239090532064438,0.7848367467522621
vit_base_patch16_224,imagenet,fp32,8703,206,298,0.5391721725463867,0.07291055470705032,0.4662616178393364
vit_base_patch16_224,imagenet,fp32,8704,206,206,0.8064783811569214,0.028856856748461723,0.7776215244084597
vit_base_patch16_224,imagenet,fp32,8705,206,206,0.9196091890335083,0.012588845565915108,0.9070203434675932
vit_base_patch16_224,imagenet,fp32,8706,206,206,0.9164788722991943,0.002301867352798581,0.9141770049463958
vit_base_patch16_224,imagenet,fp32,8707,206,210,0.32542991638183594,0.11706983298063278,0.20836008340120316
vit_base_patch16_224,imagenet,fp32,8708,206,206,0.8519295454025269,0.0022249696776270866,0.8497045757248998
vit_base_patch16_224,imagenet,fp32,8709,206,206,0.8739044666290283,0.02152683213353157,0.8523776344954967
vit_base_patch16_224,imagenet,fp32,8710,206,206,0.7781620025634766,0.04222813621163368,0.7359338663518429
vit_base_patch16_224,imagenet,fp32,8711,206,206,0.7397719025611877,0.04407896101474762,0.6956929415464401
vit_base_patch16_224,imagenet,fp32,8712,206,206,0.8228439092636108,0.07183887809515,0.7510050311684608
vit_base_patch16_224,imagenet,fp32,8713,206,206,0.8762472867965698,0.012874775566160679,0.8633725112304091
vit_base_patch16_224,imagenet,fp32,8714,206,206,0.6625723838806152,0.1012987270951271,0.5612736567854881
vit_base_patch16_224,imagenet,fp32,8715,206,206,0.4032924771308899,0.29917779564857483,0.10411468148231506
vit_base_patch16_224,imagenet,fp32,8716,206,206,0.9461444020271301,0.009385347366333008,0.9367590546607971
vit_base_patch16_224,imagenet,fp32,8717,206,206,0.7421334981918335,0.11179658770561218,0.6303369104862213
vit_base_patch16_224,imagenet,fp32,8718,206,206,0.6056747436523438,0.18798284232616425,0.4176919013261795
vit_base_patch16_224,imagenet,fp32,8719,206,206,0.42488735914230347,0.296634316444397,0.1282530426979065
vit_base_patch16_224,imagenet,fp32,8720,206,206,0.7836576104164124,0.05188601836562157,0.7317715920507908
vit_base_patch16_224,imagenet,fp32,8721,206,206,0.9030624032020569,0.0061274124309420586,0.8969349907711148
vit_base_patch16_224,imagenet,fp32,8722,206,214,0.42925387620925903,0.07878489047288895,0.3504689857363701
vit_base_patch16_224,imagenet,fp32,8723,206,206,0.8071535229682922,0.06798405200242996,0.7391694709658623
vit_base_patch16_224,imagenet,fp32,8724,206,206,0.485625296831131,0.09207738935947418,0.3935479074716568
vit_base_patch16_224,imagenet,fp32,8725,206,206,0.8596169352531433,0.0330674834549427,0.8265494517982006
vit_base_patch16_224,imagenet,fp32,8721,206,183,0.3944004774093628,0.33845391869544983,0.055946558713912964
vit_base_patch16_224,imagenet,fp32,8722,206,206,0.863155722618103,0.0375775545835495,0.8255781680345535
vit_base_patch16_224,imagenet,fp32,8723,206,206,0.6878961324691772,0.2030719518661499,0.48482418060302734
vit_base_patch16_224,imagenet,fp32,8724,206,206,0.9327881932258606,0.0020951456390321255,0.9306930475868285
vit_base_patch16_224,imagenet,fp32,8725,206,206,0.8309025764465332,0.026047611609101295,0.8048549648374319
vit_base_patch16_224,imagenet,fp32,8726,206,206,0.9288672804832458,0.002771386643871665,0.9260958938393742
vit_base_patch16_224,imagenet,fp32,8727,206,206,0.9332789778709412,0.004677867982536554,0.9286011098884046
vit_base_patch16_224,imagenet,fp32,8728,206,206,0.7446644902229309,0.04006783291697502,0.7045966573059559
vit_base_patch16_224,imagenet,fp32,8729,206,206,0.8137547373771667,0.00366631499491632,0.8100884223822504
vit_base_patch16_224,imagenet,fp32,8730,206,206,0.41574621200561523,0.25550156831741333,0.1602446436882019
vit_base_patch16_224,imagenet,fp32,8731,206,206,0.8623943328857422,0.007457502651959658,0.8549368302337825
vit_base_patch16_224,imagenet,fp32,8732,206,206,0.7884254455566406,0.07076903432607651,0.7176564112305641
vit_base_patch16_224,imagenet,fp32,8733,206,206,0.7050548195838928,0.09226638823747635,0.6127884313464165
vit_base_patch16_224,imagenet,fp32,8734,206,206,0.8716219067573547,0.044808756560087204,0.8268131501972675
vit_base_patch16_224,imagenet,fp32,8735,207,207,0.8155221343040466,0.04292408004403114,0.7725980542600155
vit_base_patch16_224,imagenet,fp32,8736,207,207,0.6110816597938538,0.09187798202037811,0.5192036777734756
vit_base_patch16_224,imagenet,fp32,8737,207,207,0.8055116534233093,0.03905056416988373,0.7664610892534256
vit_base_patch16_224,imagenet,fp32,8738,207,207,0.9281790852546692,0.005997182335704565,0.9221819029189646
vit_base_patch16_224,imagenet,fp32,8739,207,207,0.8214481472969055,0.02181246690452099,0.7996356803923845
vit_base_patch16_224,imagenet,fp32,8740,207,207,0.8859801292419434,0.027378948405385017,0.8586011808365583
vit_base_patch16_224,imagenet,fp32,8741,207,207,0.8303504586219788,0.022566689178347588,0.8077837694436312
vit_base_patch16_224,imagenet,fp32,8742,207,207,0.8680391311645508,0.025538016110658646,0.8425011150538921
vit_base_patch16_224,imagenet,fp32,8743,207,207,0.9287170767784119,0.006202878896147013,0.9225141978822649
vit_base_patch16_224,imagenet,fp32,8744,207,207,0.8122288584709167,0.013265962712466717,0.79896289575845
vit_base_patch16_224,imagenet,fp32,8745,207,207,0.6883600354194641,0.11174661666154861,0.5766134187579155
vit_base_patch16_224,imagenet,fp32,8746,207,207,0.8312593698501587,0.01731378212571144,0.8139455877244473
vit_base_patch16_224,imagenet,fp32,8747,207,207,0.5679411292076111,0.181669682264328,0.3862714469432831
vit_base_patch16_224,imagenet,fp32,8748,207,207,0.4049909710884094,0.18834692239761353,0.2166440486907959
vit_base_patch16_224,imagenet,fp32,8749,207,207,0.8925719261169434,0.016062824055552483,0.8765091020613909
vit_base_patch16_224,imagenet,fp32,8750,207,207,0.7545452117919922,0.04714023694396019,0.707404974848032
vit_base_patch16_224,imagenet,fp32,8751,207,207,0.73335862159729,0.06314492970705032,0.6702136918902397
vit_base_patch16_224,imagenet,fp32,8752,207,207,0.818712592124939,0.036197904497385025,0.7825146876275539
vit_base_patch16_224,imagenet,fp32,8748,207,207,0.7916182279586792,0.08065281063318253,0.7109654173254967
vit_base_patch16_224,imagenet,fp32,8749,207,232,0.4145536422729492,0.18227040767669678,0.23228323459625244
vit_base_patch16_224,imagenet,fp32,8750,207,207,0.878164529800415,0.027172233909368515,0.8509922958910465
vit_base_patch16_224,imagenet,fp32,8751,207,207,0.9123805165290833,0.002352050505578518,0.9100284660235047
vit_base_patch16_224,imagenet,fp32,8752,207,207,0.43357428908348083,0.21660292148590088,0.21697136759757996
vit_base_patch16_224,imagenet,fp32,8753,207,207,0.8708431124687195,0.012160291895270348,0.8586828205734491
vit_base_patch16_224,imagenet,fp32,8754,207,207,0.8424156308174133,0.005681486334651709,0.8367341444827616
vit_base_patch16_224,imagenet,fp32,8755,207,207,0.9138830900192261,0.008655867539346218,0.9052272224798799
vit_base_patch16_224,imagenet,fp32,8756,207,207,0.8949006199836731,0.016477851197123528,0.8784227687865496
vit_base_patch16_224,imagenet,fp32,8757,207,207,0.5992673635482788,0.11009585857391357,0.48917150497436523
vit_base_patch16_224,imagenet,fp32,8758,207,207,0.5954620242118835,0.03897121176123619,0.5564908124506474
