model,dataset,precision,image,ground_truth,pred,top1_prob,top2_prob,top_diff
swin_base_patch4_window7_224,imagenet,fp32,3132,74,74,0.8817165493965149,0.020847998559474945,0.86086855083704
swin_base_patch4_window7_224,imagenet,fp32,3133,74,73,0.4542412757873535,0.23681525886058807,0.21742601692676544
swin_base_patch4_window7_224,imagenet,fp32,3134,74,72,0.7284488081932068,0.1496354192495346,0.5788133889436722
swin_base_patch4_window7_224,imagenet,fp32,3135,74,72,0.5852696895599365,0.22515007853507996,0.36011961102485657
swin_base_patch4_window7_224,imagenet,fp32,3136,74,74,0.48037388920783997,0.3723948299884796,0.10797905921936035
swin_base_patch4_window7_224,imagenet,fp32,3132,74,74,0.5459752082824707,0.26441261172294617,0.28156259655952454
swin_base_patch4_window7_224,imagenet,fp32,3133,74,73,0.7510520219802856,0.08336833119392395,0.6676836907863617
swin_base_patch4_window7_224,imagenet,fp32,3134,74,75,0.736924946308136,0.06292520463466644,0.6739997416734695
swin_base_patch4_window7_224,imagenet,fp32,3135,74,74,0.8632256984710693,0.03882221132516861,0.8244034871459007
swin_base_patch4_window7_224,imagenet,fp32,3136,74,74,0.7857857942581177,0.08466587215662003,0.7011199221014977
swin_base_patch4_window7_224,imagenet,fp32,3137,74,74,0.82454514503479,0.04730861261487007,0.77723653241992
swin_base_patch4_window7_224,imagenet,fp32,3138,74,72,0.5934403538703918,0.26891160011291504,0.3245287537574768
swin_base_patch4_window7_224,imagenet,fp32,3139,74,74,0.48627525568008423,0.20395810902118683,0.2823171466588974
swin_base_patch4_window7_224,imagenet,fp32,3140,74,74,0.8707929253578186,0.031131993979215622,0.839660931378603
swin_base_patch4_window7_224,imagenet,fp32,3141,74,74,0.8207695484161377,0.06853313744068146,0.7522364109754562
swin_base_patch4_window7_224,imagenet,fp32,3142,74,74,0.6840900778770447,0.1574881374835968,0.5266019403934479
swin_base_patch4_window7_224,imagenet,fp32,3143,74,74,0.7048752903938293,0.09360188245773315,0.6112734079360962
swin_base_patch4_window7_224,imagenet,fp32,3144,74,74,0.88243168592453,0.016923824325203896,0.8655078615993261
swin_base_patch4_window7_224,imagenet,fp32,3145,74,74,0.877689778804779,0.022372668609023094,0.855317110195756
swin_base_patch4_window7_224,imagenet,fp32,3146,74,72,0.6899533867835999,0.165995791554451,0.5239575952291489
swin_base_patch4_window7_224,imagenet,fp32,3147,74,72,0.6677730083465576,0.21531976759433746,0.45245324075222015
swin_base_patch4_window7_224,imagenet,fp32,3148,74,74,0.7832961082458496,0.07731400430202484,0.7059821039438248
swin_base_patch4_window7_224,imagenet,fp32,3149,74,74,0.8075087070465088,0.04441044107079506,0.7630982659757137
swin_base_patch4_window7_224,imagenet,fp32,3150,74,74,0.4328627288341522,0.34914132952690125,0.08372139930725098
swin_base_patch4_window7_224,imagenet,fp32,3151,74,74,0.6251946687698364,0.18155904114246368,0.44363562762737274
swin_base_patch4_window7_224,imagenet,fp32,3152,74,74,0.7797459959983826,0.10703221708536148,0.6727137789130211
swin_base_patch4_window7_224,imagenet,fp32,3153,74,74,0.6449827551841736,0.16186189651489258,0.483120858669281
swin_base_patch4_window7_224,imagenet,fp32,3154,74,74,0.8929629325866699,0.050199881196022034,0.8427630513906479
swin_base_patch4_window7_224,imagenet,fp32,3155,74,72,0.4934961795806885,0.35019293427467346,0.14330324530601501
swin_base_patch4_window7_224,imagenet,fp32,3156,74,74,0.2474801242351532,0.2461473047733307,0.0013328194618225098
swin_base_patch4_window7_224,imagenet,fp32,3157,74,72,0.5844079852104187,0.25889864563941956,0.32550933957099915
swin_base_patch4_window7_224,imagenet,fp32,3158,74,74,0.704090416431427,0.1343795508146286,0.5697108656167984
swin_base_patch4_window7_224,imagenet,fp32,3159,74,74,0.39944028854370117,0.13294102251529694,0.26649926602840424
swin_base_patch4_window7_224,imagenet,fp32,3160,74,815,0.5009523034095764,0.2731669843196869,0.22778531908988953
swin_base_patch4_window7_224,imagenet,fp32,3161,74,74,0.799225926399231,0.0684993714094162,0.7307265549898148
swin_base_patch4_window7_224,imagenet,fp32,3162,74,74,0.7972247004508972,0.045389872044324875,0.7518348284065723
swin_base_patch4_window7_224,imagenet,fp32,3163,74,73,0.9222632646560669,0.01960325427353382,0.9026600103825331
swin_base_patch4_window7_224,imagenet,fp32,3159,74,73,0.14760424196720123,0.1338776797056198,0.013726562261581421
swin_base_patch4_window7_224,imagenet,fp32,3160,74,74,0.8195999264717102,0.06324142962694168,0.7563584968447685
swin_base_patch4_window7_224,imagenet,fp32,3161,74,74,0.8003501892089844,0.01667354814708233,0.783676641061902
swin_base_patch4_window7_224,imagenet,fp32,3162,74,74,0.8654870986938477,0.04890258237719536,0.8165845163166523
swin_base_patch4_window7_224,imagenet,fp32,3163,74,72,0.5939683318138123,0.29216983914375305,0.3017984926700592
swin_base_patch4_window7_224,imagenet,fp32,3164,74,72,0.48472559452056885,0.40340134501457214,0.0813242495059967
swin_base_patch4_window7_224,imagenet,fp32,3165,75,75,0.9064720869064331,0.004552358295768499,0.9019197286106646
swin_base_patch4_window7_224,imagenet,fp32,3166,75,75,0.8912542462348938,0.004328972194343805,0.88692527404055
swin_base_patch4_window7_224,imagenet,fp32,3167,75,75,0.8974968791007996,0.0027066334150731564,0.8947902456857264
swin_base_patch4_window7_224,imagenet,fp32,3168,75,75,0.8907994627952576,0.0074743120931088924,0.8833251507021487
swin_base_patch4_window7_224,imagenet,fp32,3169,75,75,0.8896308541297913,0.003093984443694353,0.8865368696860969
swin_base_patch4_window7_224,imagenet,fp32,3170,75,75,0.8812581300735474,0.0017616430995985866,0.8794964869739488
swin_base_patch4_window7_224,imagenet,fp32,3171,75,75,0.8000137209892273,0.07210330665111542,0.7279104143381119
swin_base_patch4_window7_224,imagenet,fp32,3172,75,75,0.8360263109207153,0.0030020750127732754,0.8330242359079421
swin_base_patch4_window7_224,imagenet,fp32,3173,75,75,0.9076635837554932,0.004994656890630722,0.9026689268648624
swin_base_patch4_window7_224,imagenet,fp32,3174,75,75,0.8802022337913513,0.011778704822063446,0.8684235289692879
swin_base_patch4_window7_224,imagenet,fp32,3175,75,75,0.908610463142395,0.00781708862632513,0.9007933745160699
swin_base_patch4_window7_224,imagenet,fp32,3176,75,75,0.8368999361991882,0.010702086612582207,0.826197849586606
swin_base_patch4_window7_224,imagenet,fp32,3177,75,74,0.37501436471939087,0.34581562876701355,0.02919873595237732
swin_base_patch4_window7_224,imagenet,fp32,3178,75,75,0.8890880346298218,0.003473362885415554,0.8856146717444062
swin_base_patch4_window7_224,imagenet,fp32,3179,75,75,0.9003011584281921,0.009744235314428806,0.8905569231137633
swin_base_patch4_window7_224,imagenet,fp32,3180,75,75,0.8650979995727539,0.028580352663993835,0.8365176469087601
swin_base_patch4_window7_224,imagenet,fp32,3181,75,75,0.9061925411224365,0.002818241948261857,0.9033742991741747
swin_base_patch4_window7_224,imagenet,fp32,3182,75,75,0.8816587924957275,0.0043869176879525185,0.877271874807775
swin_base_patch4_window7_224,imagenet,fp32,3183,75,75,0.8556118011474609,0.0346125103533268,0.8209992907941341
swin_base_patch4_window7_224,imagenet,fp32,3184,75,75,0.8995205760002136,0.004151728004217148,0.8953688479959965
swin_base_patch4_window7_224,imagenet,fp32,3185,75,75,0.8992320895195007,0.006517360918223858,0.8927147286012769
swin_base_patch4_window7_224,imagenet,fp32,3186,75,75,0.9089238047599792,0.004895811900496483,0.9040279928594828
swin_base_patch4_window7_224,imagenet,fp32,3187,75,75,0.9142618775367737,0.001895833178423345,0.9123660443583503
swin_base_patch4_window7_224,imagenet,fp32,3188,75,75,0.8892036080360413,0.003185288282111287,0.88601831975393
swin_base_patch4_window7_224,imagenet,fp32,3189,75,75,0.8791260123252869,0.006032583769410849,0.873093428555876
swin_base_patch4_window7_224,imagenet,fp32,3190,75,75,0.8457435369491577,0.054006051272153854,0.7917374856770039
swin_base_patch4_window7_224,imagenet,fp32,3186,75,73,0.2812988758087158,0.24356767535209656,0.03773120045661926
swin_base_patch4_window7_224,imagenet,fp32,3187,75,75,0.8568061590194702,0.006511259824037552,0.8502948991954327
swin_base_patch4_window7_224,imagenet,fp32,3188,75,75,0.8543907999992371,0.01573888026177883,0.8386519197374582
swin_base_patch4_window7_224,imagenet,fp32,3189,75,75,0.4117840528488159,0.20218198001384735,0.20960207283496857
swin_base_patch4_window7_224,imagenet,fp32,3190,75,75,0.8959239721298218,0.0019517438486218452,0.8939722282811999
swin_base_patch4_window7_224,imagenet,fp32,3191,75,75,0.6914496421813965,0.03541038930416107,0.6560392528772354
swin_base_patch4_window7_224,imagenet,fp32,3192,75,75,0.9200044274330139,0.001598362810909748,0.9184060646221042
swin_base_patch4_window7_224,imagenet,fp32,3193,75,75,0.604431688785553,0.21054629981517792,0.39388538897037506
swin_base_patch4_window7_224,imagenet,fp32,3194,75,75,0.8964226245880127,0.0017705026548355818,0.8946521219331771
swin_base_patch4_window7_224,imagenet,fp32,3195,75,75,0.862339973449707,0.0027756046038120985,0.8595643688458949
swin_base_patch4_window7_224,imagenet,fp32,3196,75,75,0.8720359206199646,0.0035935721825808287,0.8684423484373838
swin_base_patch4_window7_224,imagenet,fp32,3197,75,75,0.8959535360336304,0.00538814440369606,0.8905653916299343
swin_base_patch4_window7_224,imagenet,fp32,3198,75,75,0.8639705777168274,0.009624561294913292,0.8543460164219141
swin_base_patch4_window7_224,imagenet,fp32,3199,75,75,0.5282477736473083,0.19601215422153473,0.3322356194257736
swin_base_patch4_window7_224,imagenet,fp32,3200,75,75,0.8701183199882507,0.03501724451780319,0.8351010754704475
swin_base_patch4_window7_224,imagenet,fp32,3201,75,71,0.8940762877464294,0.000871633761562407,0.893204653984867
swin_base_patch4_window7_224,imagenet,fp32,3202,75,75,0.8605486750602722,0.009391358122229576,0.8511573169380426
swin_base_patch4_window7_224,imagenet,fp32,3203,75,75,0.893474817276001,0.003630218096077442,0.8898445991799235
swin_base_patch4_window7_224,imagenet,fp32,3204,75,75,0.8490952849388123,0.002341357059776783,0.8467539278790355
swin_base_patch4_window7_224,imagenet,fp32,3205,75,75,0.9005425572395325,0.0016393937403336167,0.8989031634991989
swin_base_patch4_window7_224,imagenet,fp32,3206,75,73,0.7164283990859985,0.15607033669948578,0.5603580623865128
swin_base_patch4_window7_224,imagenet,fp32,3207,75,75,0.8878307938575745,0.005620884709060192,0.8822099091485143
swin_base_patch4_window7_224,imagenet,fp32,3208,75,75,0.8720870614051819,0.0377621054649353,0.8343249559402466
swin_base_patch4_window7_224,imagenet,fp32,3209,75,75,0.8872540593147278,0.0042882077395915985,0.8829658515751362
swin_base_patch4_window7_224,imagenet,fp32,3210,76,76,0.8880262970924377,0.0063836597837507725,0.881642637308687
swin_base_patch4_window7_224,imagenet,fp32,3211,76,76,0.8252852559089661,0.0027171436231583357,0.8225681122858077
swin_base_patch4_window7_224,imagenet,fp32,3212,76,76,0.8702178597450256,0.0032303016632795334,0.8669875580817461
swin_base_patch4_window7_224,imagenet,fp32,3213,76,76,0.9085147380828857,0.0025030779652297497,0.906011660117656
swin_base_patch4_window7_224,imagenet,fp32,3214,76,76,0.6582691073417664,0.03509388864040375,0.6231752187013626
swin_base_patch4_window7_224,imagenet,fp32,3215,76,76,0.9059640169143677,0.0013365925988182425,0.9046274243155494
swin_base_patch4_window7_224,imagenet,fp32,3216,76,76,0.9024955034255981,0.00338376103900373,0.8991117423865944
swin_base_patch4_window7_224,imagenet,fp32,3217,76,77,0.2368888407945633,0.15113325417041779,0.08575558662414551
swin_base_patch4_window7_224,imagenet,fp32,3213,76,76,0.8895210027694702,0.0011126261670142412,0.888408376602456
swin_base_patch4_window7_224,imagenet,fp32,3214,76,76,0.5666835904121399,0.20423823595046997,0.3624453544616699
swin_base_patch4_window7_224,imagenet,fp32,3215,76,76,0.9016508460044861,0.0008507152670063078,0.9008001307374798
swin_base_patch4_window7_224,imagenet,fp32,3216,76,77,0.775910496711731,0.05933312699198723,0.7165773697197437
swin_base_patch4_window7_224,imagenet,fp32,3217,76,76,0.8842233419418335,0.0062348805367946625,0.8779884614050388
swin_base_patch4_window7_224,imagenet,fp32,3218,76,76,0.7812480330467224,0.006705195643007755,0.7745428374037147
swin_base_patch4_window7_224,imagenet,fp32,3219,76,76,0.7480980753898621,0.05743672326207161,0.6906613521277905
swin_base_patch4_window7_224,imagenet,fp32,3220,76,76,0.8062328100204468,0.03769427537918091,0.7685385346412659
swin_base_patch4_window7_224,imagenet,fp32,3221,76,76,0.7056188583374023,0.004638040903955698,0.7009808174334466
swin_base_patch4_window7_224,imagenet,fp32,3222,76,76,0.7611718773841858,0.0037469244562089443,0.7574249529279768
swin_base_patch4_window7_224,imagenet,fp32,3223,76,76,0.886833131313324,0.0010362642351537943,0.8857968670781702
swin_base_patch4_window7_224,imagenet,fp32,3224,76,76,0.8960815072059631,0.004442552104592323,0.8916389551013708
swin_base_patch4_window7_224,imagenet,fp32,3225,76,76,0.9100940227508545,0.0028548086993396282,0.9072392140515149
swin_base_patch4_window7_224,imagenet,fp32,3226,76,76,0.8006089925765991,0.05606883764266968,0.7445401549339294
swin_base_patch4_window7_224,imagenet,fp32,3227,76,76,0.7869460582733154,0.004065301734954119,0.7828807565383613
swin_base_patch4_window7_224,imagenet,fp32,3228,76,76,0.8581976890563965,0.00224688951857388,0.8559507995378226
swin_base_patch4_window7_224,imagenet,fp32,3229,76,76,0.8665457367897034,0.016657911241054535,0.8498878255486488
swin_base_patch4_window7_224,imagenet,fp32,3230,76,76,0.6134781241416931,0.21955588459968567,0.39392223954200745
swin_base_patch4_window7_224,imagenet,fp32,3231,76,76,0.8954480886459351,0.0038882712833583355,0.8915598173625767
swin_base_patch4_window7_224,imagenet,fp32,3232,76,76,0.873647153377533,0.003966849762946367,0.8696803036145866
swin_base_patch4_window7_224,imagenet,fp32,3233,76,76,0.9158422946929932,0.003254539333283901,0.9125877553597093
swin_base_patch4_window7_224,imagenet,fp32,3234,76,76,0.8650385737419128,0.0016938046319410205,0.8633447691099718
swin_base_patch4_window7_224,imagenet,fp32,3235,76,76,0.8636159896850586,0.006777157541364431,0.8568388321436942
swin_base_patch4_window7_224,imagenet,fp32,3236,76,76,0.9085206389427185,0.0011709613027051091,0.9073496776400134
swin_base_patch4_window7_224,imagenet,fp32,3237,76,76,0.8911895155906677,0.0008287159726023674,0.8903607996180654
swin_base_patch4_window7_224,imagenet,fp32,3238,76,76,0.9114627242088318,0.00718345120549202,0.9042792730033398
swin_base_patch4_window7_224,imagenet,fp32,3239,76,76,0.8722543716430664,0.00392066640779376,0.8683337052352726
swin_base_patch4_window7_224,imagenet,fp32,3240,76,76,0.8913328647613525,0.005253337323665619,0.8860795274376869
swin_base_patch4_window7_224,imagenet,fp32,3241,76,76,0.7876071929931641,0.057385824620723724,0.7302213683724403
swin_base_patch4_window7_224,imagenet,fp32,3242,76,76,0.8832952380180359,0.0034766613971441984,0.8798185766208917
swin_base_patch4_window7_224,imagenet,fp32,3243,76,76,0.8912822604179382,0.0021370872855186462,0.8891451731324196
swin_base_patch4_window7_224,imagenet,fp32,3244,76,76,0.8917024731636047,0.0029467700514942408,0.8887557031121105
swin_base_patch4_window7_224,imagenet,fp32,3240,76,76,0.8129335641860962,0.003152901539579034,0.8097806626465172
swin_base_patch4_window7_224,imagenet,fp32,3241,76,76,0.8723578453063965,0.0013197717489674687,0.871038073557429
swin_base_patch4_window7_224,imagenet,fp32,3242,76,76,0.8837569952011108,0.0032541921827942133,0.8805028030183166
swin_base_patch4_window7_224,imagenet,fp32,3243,76,76,0.8405301570892334,0.004263098351657391,0.836267058737576
swin_base_patch4_window7_224,imagenet,fp32,3244,76,76,0.81049644947052,0.04232192784547806,0.768174521625042
swin_base_patch4_window7_224,imagenet,fp32,3245,76,76,0.9000988602638245,0.0023334596771746874,0.8977654005866498
swin_base_patch4_window7_224,imagenet,fp32,3246,76,76,0.9022073149681091,0.007383472751826048,0.8948238422162831
swin_base_patch4_window7_224,imagenet,fp32,3247,76,76,0.8460206985473633,0.0017491546459496021,0.8442715439014137
swin_base_patch4_window7_224,imagenet,fp32,3248,76,76,0.8924599885940552,0.00813332386314869,0.8843266647309065
swin_base_patch4_window7_224,imagenet,fp32,3249,76,76,0.9127903580665588,0.0018267709529027343,0.9109635871136561
swin_base_patch4_window7_224,imagenet,fp32,3250,77,77,0.4797493815422058,0.24687069654464722,0.2328786849975586
swin_base_patch4_window7_224,imagenet,fp32,3251,77,73,0.43794918060302734,0.3046782910823822,0.13327088952064514
swin_base_patch4_window7_224,imagenet,fp32,3252,77,77,0.7412506937980652,0.06307926774024963,0.6781714260578156
swin_base_patch4_window7_224,imagenet,fp32,3253,77,77,0.5643537044525146,0.24459308385849,0.31976062059402466
swin_base_patch4_window7_224,imagenet,fp32,3254,77,73,0.4906054735183716,0.10565084964036942,0.38495462387800217
swin_base_patch4_window7_224,imagenet,fp32,3255,77,73,0.6138482093811035,0.20349709689617157,0.41035111248493195
swin_base_patch4_window7_224,imagenet,fp32,3256,77,77,0.7749802470207214,0.04514872655272484,0.7298315204679966
swin_base_patch4_window7_224,imagenet,fp32,3257,77,73,0.5386226773262024,0.2746737003326416,0.2639489769935608
swin_base_patch4_window7_224,imagenet,fp32,3258,77,77,0.7155856490135193,0.03873192146420479,0.6768537275493145
swin_base_patch4_window7_224,imagenet,fp32,3259,77,77,0.8349494934082031,0.026179583743214607,0.8087699096649885
swin_base_patch4_window7_224,imagenet,fp32,3260,77,77,0.7636688947677612,0.1064959391951561,0.6571729555726051
swin_base_patch4_window7_224,imagenet,fp32,3261,77,72,0.6582205891609192,0.1799086332321167,0.4783119559288025
swin_base_patch4_window7_224,imagenet,fp32,3262,77,73,0.4960196614265442,0.32071495056152344,0.17530471086502075
swin_base_patch4_window7_224,imagenet,fp32,3263,77,77,0.8128975033760071,0.03246104344725609,0.780436459928751
swin_base_patch4_window7_224,imagenet,fp32,3264,77,77,0.5472113490104675,0.30035510659217834,0.24685624241828918
swin_base_patch4_window7_224,imagenet,fp32,3265,77,77,0.8092668652534485,0.04053473845124245,0.768732126802206
swin_base_patch4_window7_224,imagenet,fp32,3266,77,77,0.7287563681602478,0.04141431301832199,0.6873420551419258
swin_base_patch4_window7_224,imagenet,fp32,3267,77,73,0.5563901662826538,0.22428502142429352,0.3321051448583603
swin_base_patch4_window7_224,imagenet,fp32,3268,77,73,0.4138534367084503,0.2633824348449707,0.15047100186347961
swin_base_patch4_window7_224,imagenet,fp32,3269,77,77,0.4404376447200775,0.36288976669311523,0.07754787802696228
swin_base_patch4_window7_224,imagenet,fp32,3270,77,77,0.8731753826141357,0.018271321430802345,0.8549040611833334
swin_base_patch4_window7_224,imagenet,fp32,3271,77,73,0.5974863767623901,0.13332562148571014,0.46416075527668
swin_base_patch4_window7_224,imagenet,fp32,3267,77,73,0.3171129822731018,0.29513785243034363,0.02197512984275818
swin_base_patch4_window7_224,imagenet,fp32,3268,77,313,0.3087489604949951,0.18380634486675262,0.12494261562824249
swin_base_patch4_window7_224,imagenet,fp32,3269,77,77,0.4007852375507355,0.36670371890068054,0.03408151865005493
swin_base_patch4_window7_224,imagenet,fp32,3270,77,77,0.7295743823051453,0.054197948426008224,0.675376433879137
swin_base_patch4_window7_224,imagenet,fp32,3271,77,77,0.5186587572097778,0.2335377186536789,0.28512103855609894
swin_base_patch4_window7_224,imagenet,fp32,3272,77,73,0.6785081624984741,0.11091519892215729,0.5675929635763168
swin_base_patch4_window7_224,imagenet,fp32,3273,77,73,0.303016722202301,0.22627294063568115,0.07674378156661987
swin_base_patch4_window7_224,imagenet,fp32,3274,77,77,0.8828723430633545,0.011673185974359512,0.871199157088995
swin_base_patch4_window7_224,imagenet,fp32,3275,77,73,0.8637745380401611,0.03716812655329704,0.8266064114868641
swin_base_patch4_window7_224,imagenet,fp32,3276,77,77,0.3524934649467468,0.338083416223526,0.014410048723220825
swin_base_patch4_window7_224,imagenet,fp32,3277,77,73,0.40981441736221313,0.3353540301322937,0.07446038722991943
swin_base_patch4_window7_224,imagenet,fp32,3278,77,73,0.5710081458091736,0.15955397486686707,0.4114541709423065
swin_base_patch4_window7_224,imagenet,fp32,3279,77,77,0.7338070869445801,0.08175680786371231,0.6520502790808678
swin_base_patch4_window7_224,imagenet,fp32,3280,77,73,0.31095394492149353,0.11995232105255127,0.19100162386894226
swin_base_patch4_window7_224,imagenet,fp32,3281,77,77,0.8482856750488281,0.0202691201120615,0.8280165549367666
swin_base_patch4_window7_224,imagenet,fp32,3282,77,73,0.4894956946372986,0.23595087230205536,0.2535448223352432
swin_base_patch4_window7_224,imagenet,fp32,3283,77,77,0.7241355776786804,0.08253011107444763,0.6416054666042328
swin_base_patch4_window7_224,imagenet,fp32,3284,77,77,0.4648568630218506,0.2679396867752075,0.19691717624664307
swin_base_patch4_window7_224,imagenet,fp32,3285,77,77,0.41872695088386536,0.3919043242931366,0.02682262659072876
swin_base_patch4_window7_224,imagenet,fp32,3286,77,77,0.7332689166069031,0.101530060172081,0.6317388564348221
swin_base_patch4_window7_224,imagenet,fp32,3287,77,77,0.6843779683113098,0.13892801105976105,0.5454499572515488
swin_base_patch4_window7_224,imagenet,fp32,3288,77,77,0.5725919008255005,0.15612287819385529,0.4164690226316452
swin_base_patch4_window7_224,imagenet,fp32,3289,77,77,0.49880871176719666,0.2426867038011551,0.25612200796604156
swin_base_patch4_window7_224,imagenet,fp32,3290,77,77,0.8509345650672913,0.023801986128091812,0.8271325789391994
swin_base_patch4_window7_224,imagenet,fp32,3291,77,77,0.8826233148574829,0.036818377673625946,0.845804937183857
swin_base_patch4_window7_224,imagenet,fp32,3292,77,77,0.44271406531333923,0.32229873538017273,0.1204153299331665
swin_base_patch4_window7_224,imagenet,fp32,3293,77,73,0.41890692710876465,0.2317110002040863,0.18719592690467834
swin_base_patch4_window7_224,imagenet,fp32,3294,77,73,0.4879249036312103,0.36424681544303894,0.12367808818817139
swin_base_patch4_window7_224,imagenet,fp32,3295,78,78,0.8908166289329529,0.0019887101370841265,0.8888279187958688
swin_base_patch4_window7_224,imagenet,fp32,3296,78,78,0.8578763008117676,0.00081831612624228,0.8570579846855253
swin_base_patch4_window7_224,imagenet,fp32,3297,78,78,0.8825411796569824,0.0017584196757525206,0.8807827599812299
swin_base_patch4_window7_224,imagenet,fp32,3298,78,78,0.8839943408966064,0.0037114194128662348,0.8802829214837402
swin_base_patch4_window7_224,imagenet,fp32,3294,78,78,0.8788694143295288,0.000958200660534203,0.8779112136689946
swin_base_patch4_window7_224,imagenet,fp32,3295,78,78,0.7469159960746765,0.023586900904774666,0.7233290951699018
swin_base_patch4_window7_224,imagenet,fp32,3296,78,78,0.8954545259475708,0.0012477182317525148,0.8942068077158183
swin_base_patch4_window7_224,imagenet,fp32,3297,78,72,0.6277175545692444,0.2615620791912079,0.3661554753780365
swin_base_patch4_window7_224,imagenet,fp32,3298,78,78,0.872596800327301,0.0022777323611080647,0.870319067966193
swin_base_patch4_window7_224,imagenet,fp32,3299,78,78,0.8154141902923584,0.0047485074028372765,0.8106656828895211
swin_base_patch4_window7_224,imagenet,fp32,3300,78,78,0.9157726764678955,0.0011066297302022576,0.9146660467376933
swin_base_patch4_window7_224,imagenet,fp32,3301,78,78,0.8973976969718933,0.004120675381273031,0.8932770215906203
swin_base_patch4_window7_224,imagenet,fp32,3302,78,78,0.8977721333503723,0.0020548678003251553,0.8957172655500472
swin_base_patch4_window7_224,imagenet,fp32,3303,78,78,0.8737808465957642,0.0017172028310596943,0.8720636437647045
swin_base_patch4_window7_224,imagenet,fp32,3304,78,73,0.8909552097320557,0.05322526767849922,0.8377299420535564
swin_base_patch4_window7_224,imagenet,fp32,3305,78,78,0.8816253542900085,0.0024354388006031513,0.8791899154894054
swin_base_patch4_window7_224,imagenet,fp32,3306,78,78,0.9161996841430664,0.0008255513967014849,0.9153741327463649
swin_base_patch4_window7_224,imagenet,fp32,3307,78,78,0.9102252721786499,0.0013575326884165406,0.9088677394902334
swin_base_patch4_window7_224,imagenet,fp32,3308,78,78,0.8913426995277405,0.0008710049442015588,0.8904716945835389
swin_base_patch4_window7_224,imagenet,fp32,3309,78,78,0.906858503818512,0.0022090377751737833,0.9046494660433382
swin_base_patch4_window7_224,imagenet,fp32,3310,78,70,0.8754283785820007,0.016068773344159126,0.8593596052378416
swin_base_patch4_window7_224,imagenet,fp32,3311,78,78,0.8887840509414673,0.006163211539387703,0.8826208394020796
swin_base_patch4_window7_224,imagenet,fp32,3312,78,78,0.8973715901374817,0.002584998030215502,0.8947865921072662
swin_base_patch4_window7_224,imagenet,fp32,3313,78,78,0.8783337473869324,0.0008403135580010712,0.8774934338289313
swin_base_patch4_window7_224,imagenet,fp32,3314,78,312,0.8063839077949524,0.0389581061899662,0.7674258016049862
swin_base_patch4_window7_224,imagenet,fp32,3315,78,78,0.936427891254425,0.0010817451402544975,0.9353461461141706
swin_base_patch4_window7_224,imagenet,fp32,3316,78,78,0.9067327380180359,0.0017761378549039364,0.904956600163132
swin_base_patch4_window7_224,imagenet,fp32,3317,78,78,0.8854126334190369,0.0011488287709653378,0.8842638046480715
swin_base_patch4_window7_224,imagenet,fp32,3318,78,78,0.8360444903373718,0.00234966934658587,0.833694820990786
swin_base_patch4_window7_224,imagenet,fp32,3319,78,78,0.8613263368606567,0.00243674055673182,0.8588895963039249
swin_base_patch4_window7_224,imagenet,fp32,3320,78,78,0.916824460029602,0.001852281391620636,0.9149721786379814
swin_base_patch4_window7_224,imagenet,fp32,3321,78,78,0.896292507648468,0.0009509067167527974,0.8953416009317152
swin_base_patch4_window7_224,imagenet,fp32,3322,78,78,0.9164990782737732,0.00307365320622921,0.913425425067544
swin_base_patch4_window7_224,imagenet,fp32,3323,78,78,0.8916449546813965,0.0014931230107322335,0.8901518316706643
swin_base_patch4_window7_224,imagenet,fp32,3324,78,71,0.2500418424606323,0.22153620421886444,0.028505638241767883
swin_base_patch4_window7_224,imagenet,fp32,3325,78,78,0.9244814515113831,0.0005615766858682036,0.9239198748255149
swin_base_patch4_window7_224,imagenet,fp32,3321,78,78,0.8943881988525391,0.0018233791925013065,0.8925648196600378
swin_base_patch4_window7_224,imagenet,fp32,3322,78,70,0.8354071378707886,0.013636781834065914,0.8217703560367227
swin_base_patch4_window7_224,imagenet,fp32,3323,78,78,0.8288079500198364,0.012225902639329433,0.816582047380507
swin_base_patch4_window7_224,imagenet,fp32,3324,78,78,0.8518638014793396,0.007862445898354053,0.8440013555809855
swin_base_patch4_window7_224,imagenet,fp32,3325,78,78,0.9124990105628967,0.0019381504971534014,0.9105608600657433
swin_base_patch4_window7_224,imagenet,fp32,3326,78,304,0.6016314029693604,0.2977737784385681,0.30385762453079224
swin_base_patch4_window7_224,imagenet,fp32,3327,78,78,0.8326032757759094,0.021800322458148003,0.8108029533177614
swin_base_patch4_window7_224,imagenet,fp32,3328,78,78,0.5334219932556152,0.3078036308288574,0.2256183624267578
swin_base_patch4_window7_224,imagenet,fp32,3329,78,78,0.9046022295951843,0.0009554073913022876,0.903646822203882
swin_base_patch4_window7_224,imagenet,fp32,3330,78,72,0.6368326544761658,0.11549505591392517,0.5213375985622406
swin_base_patch4_window7_224,imagenet,fp32,3331,78,78,0.9236646890640259,0.0006410704809240997,0.9230236185831018
swin_base_patch4_window7_224,imagenet,fp32,3332,78,78,0.8905271291732788,0.0014569815248250961,0.8890701476484537
swin_base_patch4_window7_224,imagenet,fp32,3333,78,78,0.8780750036239624,0.0017421094235032797,0.8763328942004591
swin_base_patch4_window7_224,imagenet,fp32,3334,78,71,0.8052136301994324,0.0034101330675184727,0.8018034971319139
swin_base_patch4_window7_224,imagenet,fp32,3335,79,79,0.8841690421104431,0.006028278730809689,0.8781407633796334
